228, 33, 40, 20, 16,
231, 34, 104, 88, 68,
226, 35, 108, 80, 68,
219, 36, 88, 76, 48,
235, 36, 92, 64, 64,
224, 37, 120, 88, 68,
240, 37, 88, 60, 44,
224, 38, 132, 104, 80,
240, 38, 96, 76, 68,
222, 39, 132, 104, 80,
238, 39, 80, 52, 36,
218, 40, 132, 112, 84,
234, 40, 108, 80, 68,
213, 41, 132, 100, 88,
229, 41, 132, 100, 88,
206, 42, 116, 88, 72,
222, 42, 124, 96, 76,
238, 42, 80, 60, 52,
212, 43, 140, 112, 84,
228, 43, 144, 112, 96,
201, 44, 112, 92, 68,
217, 44, 44, 32, 36,
233, 44, 112, 92, 68,
204, 45, 144, 104, 96,
220, 45, 100, 80, 72,
236, 45, 100, 80, 60,
205, 46, 92, 76, 60,
221, 46, 156, 128, 104,
237, 46, 88, 60, 44,
204, 47, 64, 44, 48,
220, 47, 156, 128, 104,
236, 47, 80, 60, 52,
202, 48, 80, 60, 52,
218, 48, 152, 120, 88,
234, 48, 96, 76, 60,
199, 49, 68, 56, 32,
215, 49, 148, 116, 88,
231, 49, 116, 88, 72,
194, 50, 112, 92, 72,
210, 50, 148, 120, 92,
226, 50, 32, 24, 32,
188, 51, 132, 104, 80,
204, 51, 148, 116, 88,
220, 51, 144, 120, 100,
236, 51, 40, 24, 32,
197, 52, 148, 120, 92,
213, 52, 144, 112, 88,
229, 52, 120, 88, 72,
189, 53, 80, 60, 64,
205, 53, 144, 112, 84,
221, 53, 144, 120, 100,
179, 54, 100, 72, 60,
195, 54, 144, 112, 84,
211, 54, 140, 108, 84,
227, 54, 124, 108, 88,
184, 55, 104, 88, 68,
200, 55, 136, 108, 80,
216, 55, 148, 116, 88,
232, 55, 92, 64, 64,
188, 56, 148, 120, 92,
204, 56, 136, 104, 80,
220, 56, 140, 120, 92,
176, 57, 124, 96, 76,
192, 57, 140, 112, 84,
208, 57, 136, 104, 80,
224, 57, 56, 56, 48,
179, 58, 68, 56, 32,
195, 58, 120, 100, 72,
211, 58, 140, 100, 80,
227, 58, 104, 76, 60,
183, 59, 144, 112, 84,
199, 59, 120, 88, 68,
215, 59, 148, 116, 88,
126, 60, 24, 16, 20,
182, 60, 144, 112, 88,
198, 60, 116, 92, 64,
214, 60, 140, 108, 84,
120, 61, 24, 16, 20,
