222, 38, 48, 48, 48,
222, 39, 252, 252, 252,
220, 40, 252, 252, 252,
218, 41, 208, 208, 208,
228, 41, 76, 76, 76,
124, 42, 196, 196, 196,
130, 42, 244, 244, 244,
136, 42, 116, 116, 116,
142, 42, 32, 32, 32,
150, 42, 252, 252, 252,
157, 42, 24, 24, 24,
220, 42, 200, 200, 200,
114, 43, 48, 48, 48,
120, 43, 184, 184, 184,
128, 43, 20, 20, 20,
155, 43, 196, 196, 196,
161, 43, 132, 132, 132,
220, 43, 248, 248, 248,
108, 44, 60, 60, 60,
114, 44, 232, 232, 232,
120, 44, 24, 24, 24,
159, 44, 36, 36, 36,
165, 44, 64, 64, 64,
228, 44, 184, 184, 184,
108, 45, 184, 184, 184,
162, 45, 24, 24, 24,
215, 45, 168, 168, 168,
69, 46, 24, 24, 24,
75, 46, 64, 64, 64,
81, 46, 252, 252, 252,
87, 46, 64, 64, 64,
99, 46, 28, 28, 28,
105, 46, 236, 236, 236,
214, 46, 36, 36, 36,
229, 46, 140, 140, 140,
69, 47, 252, 252, 252,
75, 47, 184, 184, 184,
81, 47, 156, 156, 156,
87, 47, 188, 188, 188,
93, 47, 116, 116, 116,
99, 47, 204, 204, 204,
173, 47, 88, 88, 88,
228, 47, 120, 120, 120,
66, 48, 144, 144, 144,
91, 48, 100, 100, 100,
97, 48, 112, 112, 112,
213, 48, 68, 68, 68,
59, 49, 100, 100, 100,
65, 49, 28, 28, 28,
174, 49, 64, 64, 64,
229, 49, 132, 132, 132,
60, 50, 64, 64, 64,
73, 50, 252, 252, 252,
84, 50, 144, 144, 144,
177, 50, 236, 236, 236,
218, 50, 252, 252, 252,
64, 51, 48, 48, 48,
70, 51, 120, 120, 120,
80, 51, 184, 184, 184,
87, 51, 88, 88, 88,
213, 51, 76, 76, 76,
54, 52, 252, 252, 252,
67, 52, 108, 108, 108,
77, 52, 176, 176, 176,
84, 52, 168, 168, 168,
213, 52, 24, 24, 24,
52, 53, 252, 252, 252,
64, 53, 40, 40, 40,
77, 53, 64, 64, 64,
180, 53, 104, 104, 104,
216, 53, 152, 152, 152,
51, 54, 252, 252, 252,
69, 54, 252, 252, 252,
78, 54, 20, 20, 20,
180, 54, 80, 80, 80,
216, 54, 252, 252, 252,
49, 55, 176, 176, 176,
67, 55, 20, 20, 20,
73, 55, 188, 188, 188,
183, 55, 252, 252, 252,
215, 55, 232, 232, 232,
230, 55, 20, 20, 20,
56, 56, 248, 248, 248,
71, 56, 112, 112, 112,
178, 56, 108, 108, 108,
210, 56, 56, 56, 56,
223, 56, 100, 100, 100,
55, 57, 252, 252, 252,
77, 57, 56, 56, 56,
187, 57, 132, 132, 132,
232, 57, 192, 192, 192,
54, 58, 204, 204, 204,
177, 58, 100, 100, 100,
188, 58, 252, 252, 252,
214, 58, 100, 100, 100,
228, 58, 228, 228, 228,
46, 59, 252, 252, 252,
72, 59, 252, 252, 252,
183, 59, 40, 40, 40,
209, 59, 228, 228, 228,
224, 59, 48, 48, 48,
234, 59, 124, 124, 124,
54, 60, 144, 144, 144,
72, 60, 112, 112, 112,
190, 60, 48, 48, 48,
209, 60, 136, 136, 136,
224, 60, 200, 200, 200,
50, 61, 172, 172, 172,
56, 61, 252, 252, 252,
69, 61, 192, 192, 192,
179, 61, 252, 252, 252,
196, 61, 156, 156, 156,
217, 61, 212, 212, 212,
235, 61, 56, 56, 56,
61, 62, 252, 252, 252,
175, 62, 252, 252, 252,
197, 62, 176, 176, 176,
217, 62, 252, 252, 252,
48, 63, 156, 156, 156,
54, 63, 56, 56, 56,
164, 63, 72, 72, 72,
177, 63, 132, 132, 132,
210, 63, 252, 252, 252,
236, 63, 88, 88, 88,
52, 64, 252, 252, 252,
61, 64, 68, 68, 68,
162, 64, 84, 84, 84,
172, 64, 140, 140, 140,
206, 64, 252, 252, 252,
218, 64, 196, 196, 196,
52, 65, 36, 36, 36,
58, 65, 192, 192, 192,
162, 65, 252, 252, 252,
171, 65, 120, 120, 120,
206, 65, 156, 156, 156,
218, 65, 252, 252, 252,
62, 66, 116, 116, 116,
123, 66, 100, 100, 100,
129, 66, 92, 92, 92,
135, 66, 20, 20, 20,
169, 66, 20, 20, 20,
204, 66, 96, 96, 96,
214, 66, 172, 172, 172,
59, 67, 252, 252, 252,
123, 67, 160, 160, 160,
133, 67, 196, 196, 196,
153, 67, 76, 76, 76,
198, 67, 120, 120, 120,
208, 67, 88, 88, 88,
235, 67, 52, 52, 52,
119, 68, 252, 252, 252,
137, 68, 128, 128, 128,
152, 68, 176, 176, 176,
166, 68, 168, 168, 168,
198, 68, 252, 252, 252,
213, 68, 120, 120, 120,
236, 68, 224, 224, 224,
118, 69, 132, 132, 132,
139, 69, 168, 168, 168,
145, 69, 40, 40, 40,
151, 69, 96, 96, 96,
158, 69, 220, 220, 220,
164, 69, 132, 132, 132,
178, 69, 160, 160, 160,
184, 69, 236, 236, 236,
190, 69, 236, 236, 236,
196, 69, 252, 252, 252,
207, 69, 76, 76, 76,
218, 69, 236, 236, 236,
61, 70, 124, 124, 124,
116, 70, 144, 144, 144,
129, 70, 248, 248, 248,
135, 70, 160, 160, 160,
144, 70, 224, 224, 224,
159, 70, 140, 140, 140,
165, 70, 248, 248, 248,
177, 70, 248, 248, 248,
183, 70, 64, 64, 64,
190, 70, 80, 80, 80,
196, 70, 116, 116, 116,
210, 70, 68, 68, 68,
216, 70, 252, 252, 252,
60, 71, 128, 128, 128,
110, 71, 160, 160, 160,
123, 71, 196, 196, 196,
132, 71, 40, 40, 40,
163, 71, 148, 148, 148,
173, 71, 188, 188, 188,
195, 71, 180, 180, 180,
209, 71, 88, 88, 88,
215, 71, 132, 132, 132,
60, 72, 116, 116, 116,
109, 72, 112, 112, 112,
123, 72, 84, 84, 84,
161, 72, 132, 132, 132,
169, 72, 196, 196, 196,
184, 72, 164, 164, 164,
190, 72, 196, 196, 196,
196, 72, 28, 28, 28,
213, 72, 108, 108, 108,
60, 73, 160, 160, 160,
120, 73, 252, 252, 252,
158, 73, 248, 248, 248,
164, 73, 244, 244, 244,
170, 73, 28, 28, 28,
180, 73, 252, 252, 252,
186, 73, 244, 244, 244,
192, 73, 28, 28, 28,
