108, 69, 120, 116, 120,
111, 69, 200, 200, 200,
114, 69, 108, 112, 108,
117, 69, 104, 108, 104,
120, 69, 104, 108, 104,
123, 69, 104, 108, 104,
126, 69, 104, 108, 104,
129, 69, 164, 164, 164,
107, 70, 124, 124, 124,
110, 70, 112, 116, 112,
113, 70, 112, 116, 112,
116, 70, 112, 116, 112,
119, 70, 112, 116, 112,
122, 70, 112, 116, 112,
125, 70, 112, 116, 112,
128, 70, 108, 112, 108,
131, 70, 124, 124, 124,
103, 71, 132, 132, 132,
106, 71, 112, 116, 112,
109, 71, 112, 116, 112,
112, 71, 112, 116, 112,
115, 71, 112, 116, 112,
118, 71, 112, 116, 112,
121, 71, 112, 116, 112,
124, 71, 112, 116, 112,
127, 71, 112, 116, 112,
130, 71, 112, 116, 112,
133, 71, 116, 120, 116,
136, 71, 164, 160, 164,
101, 72, 120, 124, 120,
104, 72, 112, 116, 112,
107, 72, 112, 116, 112,
110, 72, 112, 116, 112,
113, 72, 112, 116, 112,
116, 72, 96, 96, 96,
119, 72, 96, 96, 96,
122, 72, 96, 96, 96,
125, 72, 112, 116, 112,
128, 72, 112, 116, 112,
131, 72, 112, 116, 112,
134, 72, 112, 116, 112,
137, 72, 108, 112, 108,
97, 73, 144, 144, 144,
100, 73, 112, 116, 112,
103, 73, 112, 116, 112,
106, 73, 112, 116, 112,
109, 73, 116, 116, 116,
112, 73, 192, 188, 192,
115, 73, 72, 76, 72,
118, 73, 72, 76, 72,
121, 73, 72, 76, 72,
124, 73, 68, 68, 68,
127, 73, 192, 188, 192,
130, 73, 116, 116, 116,
133, 73, 112, 116, 112,
136, 73, 112, 116, 112,
139, 73, 100, 104, 100,
95, 74, 124, 120, 124,
98, 74, 112, 116, 112,
101, 74, 112, 116, 112,
104, 74, 116, 116, 116,
107, 74, 248, 252, 248,
110, 74, 40, 36, 40,
130, 74, 56, 56, 56,
133, 74, 100, 104, 100,
136, 74, 112, 116, 112,
139, 74, 112, 116, 112,
142, 74, 144, 144, 144,
96, 75, 116, 120, 116,
99, 75, 112, 116, 112,
102, 75, 116, 116, 116,
105, 75, 88, 84, 88,
133, 75, 88, 84, 88,
136, 75, 116, 120, 116,
139, 75, 112, 116, 112,
142, 75, 112, 116, 112,
93, 76, 160, 160, 160,
96, 76, 112, 116, 112,
99, 76, 112, 116, 112,
102, 76, 164, 168, 164,
136, 76, 160, 160, 160,
139, 76, 112, 116, 112,
142, 76, 112, 116, 112,
145, 76, 176, 180, 176,
94, 77, 112, 116, 112,
97, 77, 116, 120, 116,
100, 77, 156, 152, 156,
140, 77, 144, 144, 144,
143, 77, 112, 116, 112,
146, 77, 92, 96, 92,
90, 78, 148, 144, 148,
93, 78, 112, 116, 112,
96, 78, 116, 116, 116,
140, 78, 32, 32, 32,
143, 78, 112, 116, 112,
146, 78, 112, 116, 112,
89, 79, 108, 112, 108,
92, 79, 112, 116, 112,
95, 79, 120, 124, 120,
141, 79, 40, 36, 40,
144, 79, 120, 120, 120,
147, 79, 112, 116, 112,
88, 80, 184, 184, 184,
91, 80, 112, 116, 112,
94, 80, 120, 124, 120,
144, 80, 116, 120, 116,
147, 80, 112, 116, 112,
150, 80, 100, 104, 100,
88, 81, 112, 112, 112,
91, 81, 112, 116, 112,
94, 81, 40, 40, 40,
147, 81, 112, 116, 112,
150, 81, 112, 116, 112,
87, 82, 112, 116, 112,
90, 82, 112, 116, 112,
93, 82, 88, 84, 88,
148, 82, 112, 116, 112,
151, 82, 116, 116, 116,
85, 83, 108, 116, 108,
88, 83, 112, 116, 112,
91, 83, 196, 196, 196,
149, 83, 116, 116, 116,
152, 83, 116, 116, 116,
83, 84, 180, 180, 180,
86, 84, 112, 116, 112,
89, 84, 104, 108, 104,
149, 84, 112, 112, 112,
