141, 47, 196, 204, 228,
142, 49, 104, 180, 248,
145, 50, 112, 132, 180,
145, 51, 4, 8, 140,
143, 52, 8, 32, 160,
140, 53, 0, 44, 160,
135, 54, 48, 144, 240,
128, 55, 28, 60, 204,
140, 55, 0, 40, 164,
132, 56, 64, 148, 232,
124, 57, 72, 136, 184,
136, 57, 0, 52, 168,
127, 58, 152, 244, 248,
139, 58, 0, 36, 172,
129, 59, 0, 20, 148,
141, 59, 196, 204, 228,
129, 60, 104, 132, 232,
141, 60, 228, 240, 212,
129, 61, 220, 208, 184,
141, 61, 236, 216, 196,
118, 62, 0, 32, 236,
130, 62, 236, 220, 188,
142, 62, 240, 236, 188,
114, 63, 0, 36, 180,
126, 63, 152, 148, 128,
152, 63, 248, 240, 200,
118, 64, 0, 32, 236,
132, 64, 236, 224, 184,
144, 64, 184, 176, 148,
112, 65, 0, 28, 212,
124, 65, 24, 136, 200,
136, 65, 140, 136, 116,
148, 65, 144, 140, 116,
109, 66, 0, 8, 92,
121, 66, 48, 144, 240,
133, 66, 140, 136, 116,
145, 66, 144, 140, 116,
157, 66, 136, 124, 116,
116, 67, 152, 244, 248,
128, 67, 132, 116, 108,
140, 67, 140, 136, 116,
152, 67, 140, 136, 116,
111, 68, 4, 4, 28,
123, 68, 0, 24, 176,
135, 68, 140, 136, 116,
147, 68, 140, 136, 116,
105, 69, 20, 56, 140,
117, 69, 24, 136, 200,
129, 69, 144, 140, 116,
141, 69, 140, 136, 116,
153, 69, 140, 136, 116,
111, 70, 16, 24, 12,
123, 70, 0, 44, 180,
135, 70, 140, 136, 116,
147, 70, 148, 124, 116,
106, 71, 48, 40, 76,
118, 71, 0, 36, 180,
130, 71, 148, 128, 128,
142, 71, 144, 140, 116,
156, 71, 224, 208, 224,
107, 72, 20, 56, 140,
119, 72, 0, 36, 180,
131, 72, 160, 140, 120,
143, 72, 144, 140, 116,
158, 72, 12, 24, 36,
106, 73, 96, 196, 232,
118, 73, 0, 36, 172,
130, 73, 132, 116, 108,
142, 73, 144, 140, 116,
156, 73, 24, 24, 36,
99, 74, 0, 0, 0,
111, 74, 0, 44, 160,
123, 74, 0, 44, 180,
135, 74, 120, 108, 92,
147, 74, 100, 96, 84,
159, 74, 112, 120, 132,
100, 75, 0, 8, 48,
112, 75, 0, 40, 164,
124, 75, 0, 36, 188,
136, 75, 128, 128, 104,
148, 75, 100, 96, 84,
228, 75, 0, 60, 204,
95, 76, 120, 228, 248,
107, 76, 0, 36, 156,
119, 76, 0, 44, 172,
131, 76, 104, 52, 32,
143, 76, 64, 60, 80,
155, 76, 64, 60, 80,
233, 76, 104, 132, 232,
97, 77, 24, 100, 216,
109, 77, 4, 28, 116,
121, 77, 0, 44, 172,
133, 77, 132, 116, 108,
145, 77, 100, 84, 84,
157, 77, 48, 40, 76,
232, 77, 12, 80, 240,
92, 78, 120, 228, 248,
104, 78, 0, 80, 228,
116, 78, 0, 0, 4,
128, 78, 140, 136, 116,
140, 78, 100, 84, 84,
152, 78, 48, 40, 76,
225, 78, 0, 72, 252,
82, 79, 28, 60, 204,
94, 79, 0, 48, 172,
106, 79, 0, 44, 172,
118, 79, 8, 8, 68,
130, 79, 184, 176, 148,
142, 79, 48, 40, 76,
154, 79, 32, 24, 36,
226, 79, 0, 68, 248,
81, 80, 0, 28, 212,
93, 80, 0, 48, 172,
105, 80, 0, 52, 168,
117, 80, 4, 4, 28,
129, 80, 152, 148, 128,
141, 80, 24, 24, 36,
153, 80, 32, 24, 36,
223, 80, 0, 72, 252,
75, 81, 200, 224, 248,
87, 81, 24, 100, 216,
99, 81, 0, 52, 180,
111, 81, 24, 136, 200,
123, 81, 104, 132, 232,
135, 81, 100, 84, 84,
147, 81, 48, 40, 76,
159, 81, 48, 32, 32,
228, 81, 0, 80, 228,
78, 82, 28, 100, 184,
90, 82, 28, 60, 204,
102, 82, 0, 52, 180,
114, 82, 0, 8, 48,
126, 82, 100, 96, 84,
138, 82, 20, 12, 28,
150, 82, 24, 24, 36,
218, 82, 104, 180, 248,
230, 82, 0, 20, 148,
77, 83, 120, 228, 248,
89, 83, 28, 100, 184,
101, 83, 0, 60, 176,
113, 83, 0, 32, 160,
125, 83, 24, 24, 36,
137, 83, 0, 12, 12,
149, 83, 24, 24, 36,
161, 83, 0, 4, 0,
227, 83, 0, 32, 152,
73, 84, 64, 148, 232,
85, 84, 28, 60, 172,
97, 84, 0, 52, 168,
109, 84, 220, 212, 196,
121, 84, 4, 8, 80,
133, 84, 236, 220, 188,
146, 84, 20, 24, 36,
158, 84, 0, 0, 4,
223, 84, 36, 172, 236,
67, 85, 12, 80, 212,
79, 85, 0, 52, 180,
91, 85, 0, 32, 152,
103, 85, 188, 180, 168,
115, 85, 164, 168, 144,
127, 85, 220, 208, 184,
139, 85, 248, 240, 200,
153, 85, 20, 12, 28,
218, 85, 0, 80, 240,
230, 85, 0, 24, 140,
72, 86, 120, 228, 248,
84, 86, 0, 24, 140,
96, 86, 4, 40, 144,
108, 86, 200, 184, 148,
120, 86, 4, 28, 116,
134, 86, 184, 176, 148,
147, 86, 24, 24, 36,
159, 86, 100, 88, 92,
220, 86, 56, 172, 248,
59, 87, 196, 204, 228,
71, 87, 24, 100, 216,
83, 87, 4, 32, 152,
95, 87, 20, 28, 108,
107, 87, 200, 184, 148,
119, 87, 20, 24, 56,
132, 87, 184, 176, 148,
144, 87, 48, 56, 36,
156, 87, 32, 24, 36,
212, 87, 12, 80, 212,
224, 87, 4, 32, 152,
62, 88, 12, 80, 212,
74, 88, 0, 52, 180,
86, 88, 20, 56, 140,
98, 88, 188, 180, 168,
110, 88, 200, 184, 148,
122, 88, 196, 200, 196,
136, 88, 200, 184, 148,
148, 88, 8, 12, 12,
160, 88, 156, 144, 160,
214, 88, 0, 80, 240,
226, 88, 0, 32, 148,
62, 89, 96, 196, 232,
74, 89, 0, 52, 180,
86, 89, 4, 32, 152,
98, 89, 200, 184, 148,
110, 89, 52, 160, 116,
122, 89, 100, 88, 92,
135, 89, 184, 176, 148,
147, 89, 8, 12, 12,
159, 89, 20, 24, 36,
213, 89, 0, 72, 248,
225, 89, 0, 28, 148,
58, 90, 104, 180, 248,
70, 90, 0, 52, 180,
82, 90, 0, 36, 164,
94, 90, 100, 88, 92,
106, 90, 164, 168, 144,
118, 90, 64, 60, 80,
130, 90, 184, 176, 148,
142, 90, 184, 176, 148,
154, 90, 48, 40, 76,
208, 90, 28, 100, 184,
220, 90, 0, 32, 152,
52, 91, 0, 8, 188,
64, 91, 0, 52, 180,
76, 91, 0, 52, 188,
88, 91, 60, 52, 104,
100, 91, 188, 180, 168,
112, 91, 8, 244, 232,
124, 91, 112, 96, 76,
136, 91, 184, 176, 148,
148, 91, 8, 0, 12,
160, 91, 4, 12, 28,
214, 91, 72, 188, 248,
226, 91, 0, 20, 148,
55, 92, 176, 240, 224,
67, 92, 0, 52, 180,
79, 92, 0, 44, 188,
91, 92, 20, 12, 28,
103, 92, 108, 120, 104,
115, 92, 8, 244, 232,
127, 92, 72, 84, 48,
139, 92, 164, 168, 144,
151, 92, 20, 24, 36,
205, 92, 104, 132, 232,
217, 92, 0, 32, 148,
45, 93, 28, 60, 204,
57, 93, 0, 76, 204,
69, 93, 0, 48, 180,
81, 93, 20, 28, 108,
93, 93, 100, 96, 84,
105, 93, 4, 192, 140,
117, 93, 4, 168, 128,
129, 93, 32, 36, 24,
141, 93, 124, 112, 104,
154, 93, 20, 12, 28,
208, 93, 0, 52, 248,
220, 93, 0, 32, 148,
45, 94, 0, 32, 236,
57, 94, 0, 52, 180,
69, 94, 0, 52, 168,
81, 94, 112, 108, 92,
93, 94, 4, 8, 80,
105, 94, 8, 244, 232,
117, 94, 4, 168, 128,
129, 94, 24, 24, 36,
141, 94, 0, 0, 4,
153, 94, 20, 12, 28,
206, 94, 0, 52, 248,
218, 94, 0, 28, 148,
41, 95, 0, 8, 188,
53, 95, 0, 36, 188,
65, 95, 0, 52, 180,
77, 95, 120, 104, 128,
89, 95, 120, 108, 92,
101, 95, 28, 232, 196,
113, 95, 4, 192, 140,
125, 95, 8, 0, 12,
137, 95, 128, 128, 104,
149, 95, 20, 12, 28,
202, 95, 0, 8, 188,
214, 95, 0, 28, 148,
36, 96, 112, 132, 180,
48, 96, 36, 112, 240,
60, 96, 0, 52, 180,
72, 96, 40, 96, 116,
84, 96, 132, 116, 108,
96, 96, 4, 140, 120,
108, 96, 28, 232, 196,
120, 96, 8, 12, 12,
132, 96, 140, 136, 116,
