102, 29, 80, 4, 12,
106, 31, 152, 0, 4,
108, 32, 200, 0, 4,
108, 33, 248, 0, 0,
104, 34, 252, 0, 0,
116, 34, 160, 0, 4,
108, 35, 252, 0, 0,
120, 35, 144, 0, 4,
111, 36, 252, 0, 0,
123, 36, 124, 4, 4,
111, 37, 252, 0, 0,
123, 37, 240, 0, 0,
108, 38, 252, 0, 0,
120, 38, 252, 0, 0,
132, 38, 64, 0, 0,
113, 39, 252, 0, 0,
125, 39, 252, 0, 0,
104, 40, 252, 0, 0,
116, 40, 252, 0, 0,
128, 40, 252, 0, 0,
103, 41, 252, 0, 0,
115, 41, 252, 0, 0,
127, 41, 252, 0, 0,
139, 41, 104, 0, 4,
109, 42, 252, 0, 0,
121, 42, 252, 0, 0,
133, 42, 252, 0, 0,
145, 42, 64, 0, 0,
112, 43, 252, 0, 0,
124, 43, 252, 0, 0,
136, 43, 252, 0, 0,
102, 44, 232, 0, 0,
114, 44, 252, 0, 0,
126, 44, 252, 0, 0,
138, 44, 252, 0, 0,
150, 44, 56, 4, 0,
112, 45, 252, 0, 0,
124, 45, 252, 0, 0,
136, 45, 252, 0, 0,
148, 45, 212, 0, 4,
108, 46, 252, 0, 0,
120, 46, 252, 0, 0,
132, 46, 252, 0, 0,
144, 46, 248, 0, 0,
101, 47, 136, 0, 4,
113, 47, 252, 0, 0,
125, 47, 252, 0, 0,
137, 47, 252, 0, 0,
149, 47, 252, 0, 0,
106, 48, 252, 0, 0,
118, 48, 252, 0, 0,
130, 48, 252, 0, 0,
142, 48, 252, 0, 0,
154, 48, 216, 0, 0,
109, 49, 252, 0, 0,
121, 49, 252, 0, 0,
133, 49, 252, 0, 0,
145, 49, 252, 0, 0,
157, 49, 144, 0, 4,
111, 50, 252, 0, 0,
123, 50, 252, 0, 0,
135, 50, 252, 0, 0,
147, 50, 252, 0, 0,
159, 50, 136, 0, 4,
111, 51, 252, 0, 0,
123, 51, 252, 0, 0,
135, 51, 252, 0, 0,
147, 51, 252, 0, 0,
159, 51, 212, 0, 4,
109, 52, 252, 0, 0,
121, 52, 252, 0, 0,
133, 52, 252, 0, 0,
145, 52, 252, 0, 0,
157, 52, 252, 0, 0,
107, 53, 252, 0, 0,
119, 53, 252, 0, 0,
131, 53, 240, 0, 0,
143, 53, 252, 0, 0,
155, 53, 252, 0, 0,
104, 54, 252, 0, 0,
116, 54, 252, 0, 0,
128, 54, 252, 0, 0,
140, 54, 200, 0, 4,
152, 54, 252, 0, 0,
164, 54, 124, 4, 4,
111, 55, 252, 0, 0,
123, 55, 252, 0, 0,
140, 55, 136, 0, 4,
152, 55, 252, 0, 0,
164, 55, 200, 0, 4,
111, 56, 252, 0, 0,
123, 56, 252, 0, 0,
142, 56, 232, 0, 0,
154, 56, 252, 0, 0,
166, 56, 124, 4, 4,
110, 57, 252, 0, 0,
122, 57, 252, 0, 0,
142, 57, 212, 0, 0,
154, 57, 252, 0, 0,
166, 57, 184, 0, 4,
110, 58, 252, 0, 0,
122, 58, 252, 0, 0,
142, 58, 184, 0, 4,
154, 58, 252, 0, 0,
166, 58, 244, 0, 0,
109, 59, 252, 0, 0,
121, 59, 252, 0, 0,
141, 59, 104, 0, 4,
153, 59, 252, 0, 0,
165, 59, 252, 0, 0,
108, 60, 252, 0, 0,
120, 60, 252, 0, 0,
132, 60, 68, 0, 0,
152, 60, 252, 0, 0,
164, 60, 252, 0, 0,
106, 61, 252, 0, 0,
118, 61, 252, 0, 0,
130, 61, 212, 0, 0,
150, 61, 252, 0, 0,
162, 61, 252, 0, 0,
103, 62, 252, 0, 0,
115, 62, 252, 0, 0,
127, 62, 252, 0, 0,
148, 62, 252, 0, 0,
160, 62, 252, 0, 0,
172, 62, 64, 0, 0,
