90, 0, 252, 52, 24,
172, 3, 252, 44, 44,
234, 31, 252, 52, 24,
104, 64, 204, 100, 36,
98, 65, 192, 196, 40,
103, 65, 192, 196, 40,
107, 65, 192, 196, 40,
90, 66, 252, 164, 152,
97, 66, 96, 12, 0,
102, 66, 192, 196, 40,
106, 66, 204, 100, 36,
90, 67, 252, 252, 252,
94, 67, 124, 24, 0,
98, 67, 252, 196, 48,
102, 67, 252, 212, 152,
106, 67, 96, 12, 0,
110, 67, 204, 100, 36,
90, 68, 252, 252, 252,
94, 68, 216, 212, 152,
98, 68, 252, 212, 152,
102, 68, 252, 252, 220,
106, 68, 212, 60, 0,
110, 68, 164, 60, 0,
89, 69, 252, 252, 252,
93, 69, 252, 252, 252,
97, 69, 116, 72, 0,
101, 69, 252, 252, 252,
105, 69, 252, 164, 152,
110, 69, 204, 100, 36,
114, 69, 0, 60, 0,
89, 70, 216, 120, 148,
93, 70, 252, 252, 252,
97, 70, 0, 60, 0,
101, 70, 252, 252, 252,
105, 70, 252, 252, 252,
111, 70, 180, 16, 0,
115, 70, 0, 60, 0,
122, 70, 112, 108, 40,
89, 71, 252, 192, 228,
93, 71, 252, 252, 252,
97, 71, 4, 32, 0,
101, 71, 252, 252, 252,
105, 71, 240, 180, 216,
109, 71, 252, 228, 252,
114, 71, 0, 76, 0,
119, 71, 124, 24, 0,
123, 71, 0, 76, 0,
90, 72, 252, 192, 228,
94, 72, 252, 252, 252,
98, 72, 72, 72, 0,
102, 72, 252, 252, 252,
106, 72, 252, 164, 152,
110, 72, 252, 80, 92,
114, 72, 0, 60, 0,
118, 72, 180, 16, 0,
122, 72, 0, 60, 0,
126, 72, 124, 24, 0,
94, 73, 252, 252, 252,
98, 73, 124, 0, 0,
102, 73, 252, 252, 252,
106, 73, 180, 16, 0,
110, 73, 252, 52, 24,
114, 73, 0, 0, 0,
118, 73, 0, 40, 0,
122, 73, 0, 60, 0,
126, 73, 4, 32, 0,
92, 74, 252, 228, 212,
96, 74, 252, 252, 252,
100, 74, 252, 252, 252,
105, 74, 252, 164, 152,
109, 74, 252, 252, 252,
114, 74, 204, 100, 36,
118, 74, 0, 60, 0,
122, 74, 0, 80, 0,
126, 74, 0, 64, 0,
93, 75, 252, 252, 252,
97, 75, 252, 252, 252,
101, 75, 252, 252, 252,
107, 75, 252, 252, 252,
111, 75, 240, 60, 80,
116, 75, 0, 52, 0,
120, 75, 0, 64, 0,
124, 75, 0, 60, 0,
128, 75, 20, 0, 0,
94, 76, 252, 252, 252,
